9.461730640913669221e-01
8.555963741519801991e-01
8.677525222952496842e-01
8.900766022432037294e-01
9.827114263017274753e-01
8.306100524429170795e-01
8.929090150538914195e-01
8.700504888970117534e-01
8.932712018844283230e-01
9.285519557908661348e-01
8.961443170923683033e-01
9.676353562080030057e-01
8.218712523374585022e-01
9.172995674899895313e-01
8.824907444956791025e-01
9.440404571636020759e-01
9.356138371885349692e-01
8.284341011942665256e-01
9.426904736787831141e-01
8.830369662934199892e-01
9.334833653604147630e-01
8.789434402279178160e-01
9.283154314640886806e-01
8.488308086140426978e-01
8.964659802963773627e-01
8.234405795708076292e-01
9.570259696473250033e-01
9.170793480756878058e-01
8.196878799211735345e-01
8.409987856362031167e-01
8.483464305516295045e-01
8.771799060637102130e-01
8.527447272493002828e-01
8.924476737233142387e-01
9.682246880110928489e-01
9.728186986507543210e-01
8.211809947473447391e-01
9.748662122407614206e-01
9.097792790846908062e-01
8.221358496404351790e-01
8.250484577213977877e-01
