9.579504454941468738e-01
9.567228511511151057e-01
9.646088432071312502e-01
8.984730346190905603e-01
9.326539165398023412e-01
9.537821008910504217e-01
8.918894819514432415e-01
9.382275901597690870e-01
9.226338584458698699e-01
9.198988869788863321e-01
8.984622584251987787e-01
9.262068256739477423e-01
9.330420439420041845e-01
9.337678710988037700e-01
9.533322212351821312e-01
9.622316157321114671e-01
9.674337352832342862e-01
9.070411066719322735e-01
9.375473972468515438e-01
9.253575922230218298e-01
9.011345009026479058e-01
9.434395067945258173e-01
8.703143704367848343e-01
9.262343147877576399e-01
9.697788762227186332e-01
8.698578269872913049e-01
9.411492046522537125e-01
9.222295204069809182e-01
9.168125178531471020e-01
8.727525563459049840e-01
9.154599805292151782e-01
9.072383836812476510e-01
9.418240934466581837e-01
9.414963267741626174e-01
9.371019962085808119e-01
9.044748222409378924e-01
9.322579038390805817e-01
8.846871702980705354e-01
8.963389019823607695e-01
9.271334249252660697e-01
9.349750455102160407e-01
9.371781385397710551e-01
9.239265022546613304e-01
9.473671938487207012e-01
9.241079744597821000e-01
9.244352153757777746e-01
9.475558112493203122e-01
9.300577989627789588e-01
9.441069615751195299e-01
9.857797972707893486e-01
9.828472166543298361e-01
9.583423074507998463e-01
9.469184654281249669e-01
